addr_postc,addr_subur,air_condit,amenity,biergarten,brand,capacity,contact_ph,contact_we,cuisine,delivery,descriptio,diet_vegan,diet_veget,indoor_sea,indoor_s_1,internet_a,internet_1,name,opening_ho,outdoor_se,smoking,takeaway,wheelchair,Lat,Lon,Brick
10625,,,restaurant,,,,,,african,yes,,,,,,,,Makénéné,"Mo 15:00-02:00; Fr-Su 13:00-03:00",no,,,no,52.510773999999998,13.313972000000000,Charlottenburg-Wilmersdorf
10625,Charlottenburg,,restaurant,,,,,,lebanese,,,,,,,,,Ebn Tamshah,"Mo-Fr 11:00-22:00; Sa,PH 14:00-22:00; Su off",yes,,,limited,52.507029000000003,13.314254000000000,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,german,,,,,,,,,Salt'n'Pepper,Mo-Fr 09:00-14:00,,,,,52.525942999999998,13.529937000000000,Marzahn-Hellersdorf
14195,Dahlem,,restaurant,,,,,,asian,,Asia kitchen and BBQ,,,true,,,,Herr Nguyen 1991,Mo-Su 11:00-21:30,,,,,52.464112999999998,13.296692999999999,Steglitz-Zehlendorf
14057,Charlottenburg,,restaurant,,,,+49 30 48481787,http://www.restaurant-masala.de/,indian,,,,,,,,,Masala,12:00-24:00,,,,limited,52.503867000000000,13.292099000000000,Charlottenburg-Wilmersdorf
14059,Charlottenburg,,restaurant,,,,,,indian,,,no,yes,true,,,,Taj,"Tu-Th 12:00-23:00; Fr-Su 12:00-24:00",yes,,,yes,52.517541999999999,13.296839000000000,Charlottenburg-Wilmersdorf
12165,Steglitz,,restaurant,,,,+49 30 7931659,http://nirwana-restaurant.de,indian,,,,yes,true,,,,Nirwana,"Su-Th 11:00-23:00;
Fr-Sa 11:00-24:00",yes,outside,,limited,52.454242000000001,13.317405000000001,Steglitz-Zehlendorf
10245,Friedrichshain,false,restaurant,,,,+49 30 29004838,http://www.yogisnack.de,indian,,,,yes,true,,,,Yogi-Snack,Mo-Su 12:00-01:00,yes,outside,,limited,52.510629999999999,13.456310000000000,Friedrichshain-Kreuzberg
14199,Wilmersdorf,,restaurant,,,,,http://www.marende.net/,german,,,,no,,,,,Marende,11:30-24:00,,,,yes,52.472946000000000,13.299023000000000,Charlottenburg-Wilmersdorf
10555,Moabit,,restaurant,,,,+49-30-94883728,http://www.buchkantine.de,german,,,,,true,,no,,Buchkantine,"Mo-Fr 10:00-21:30; Sa 10:00-19:00",yes,outside,,yes,52.521371000000002,13.338176000000001,Mitte
,,,restaurant,,,,,,italian,,,,,,,,,Francesco Forgione,"Tu-Sa 11:00-23:00; Su 12:00-23:00; Mo off",,,,limited,52.487340000000003,13.322880000000000,Charlottenburg-Wilmersdorf
10629,Charlottenburg,,restaurant,,,,,,italian,,,,,,,,,Adnan,,,,,no,52.503231000000000,13.316814000000001,Charlottenburg-Wilmersdorf
14057,Charlottenburg,,restaurant,,,,,,italian,,,no,yes,true,,,,Osteria Ballarò,"Tu-Su 16:00-24:00; Mo off",yes,,,no,52.504244999999997,13.294743000000000,Charlottenburg-Wilmersdorf
12437,Baumschulenweg,,restaurant,,,,+49 30 22477252,,italian,,,no,yes,true,,wlan,no,il Nuovo,Tu-Su 12:00-23:00,veranda,outside,yes,no,52.462519000000000,13.483044000000000,Treptow-Köpenick
14059,Charlottenburg,,restaurant,,,,,,italian,,,,,,,,,Don Camillo,Mo-Sa 17:00+,,yes,,,52.516621000000001,13.295779000000000,Charlottenburg-Wilmersdorf
14197,Wilmersdorf,,restaurant,,,,+49 30 93621276,,italian,,,,yes,,,,,La Vucciria,"Mo-Fr 12:00-22:00; Sa,Su,PH 09:00-22:00",,,,yes,52.472985999999999,13.313950999999999,Charlottenburg-Wilmersdorf
12161,Friedenau,,restaurant,,,,,,italian,,,,,,,,,Brigantino,Mo-Sa 17:00+,,,,yes,52.468353000000000,13.332279000000000,Tempelhof-Schöneberg
12047,Neukölln,,restaurant,,,,,,tunisian,,,yes,yes,,,,,La Maison Bleue,"Mo-Su 12:00-15:00,17:00-24:00",,,yes,limited,52.490127999999999,13.434438000000000,Neukölln
13469,,,restaurant,,,,,,international,,,,,,,,,Landhaus Alt-Lübars,"Mo,Th-Fr 16:00-22:00; Sa-Su 12:00-22:00",,,,,52.617460000000001,13.354881000000001,Reinickendorf
10245,Friedrichshain,false,restaurant,,,,+49 30 69206861,,arab,,,yes,yes,true,,,,Ali Baba,,yes,outside,,limited,52.510590999999998,13.457520000000001,Friedrichshain-Kreuzberg
10825,Schöneberg,,restaurant,,,,,,international,,,no,yes,true,,,,Landhaus Schöneberg,"Mo-Su,PH 08:00-23:00",yes,,,no,52.486815000000000,13.342105000000000,Tempelhof-Schöneberg
14050,,,restaurant,,,,,,chinese,,,,,,,,,China-Haus Lin's Mandarin,"Mo-Su,PH 12:00-22:00",,,,limited,52.520536999999997,13.264894000000000,Charlottenburg-Wilmersdorf
12489,Adlershof,,restaurant,,,,,,greek,,,,,true,,,,Athen,Tu-Su 12:00-23:30,yes,,yes,no,52.434863999999997,13.546805000000001,Treptow-Köpenick
12489,Adlershof,,restaurant,,,,,,mexican,,,,,true,,,,Jalapenos,,terrace,,,limited,52.434289999999997,13.543127000000000,Treptow-Köpenick
10245,Friedrichshain,,restaurant,,,,,,asian,,,yes,,true,,,,Imaki Sushi,"Mo-Sa 12:00-22:30; Su 17:00-22:30",yes,outside,,no,52.504762999999997,13.468683000000000,Friedrichshain-Kreuzberg
10777,Schöneberg,,restaurant,,,,,,austrian,,,,,true,,,,Rüdiger's,,yes,,,yes,52.494793000000001,13.339437000000000,Tempelhof-Schöneberg
,,,restaurant,,,,,,vietnamese,,,,,,,,,Koah Bistro,"Mo-Sa 11:30-21:30; Tu off; PH,Su 12:30-21:30",,,,limited,52.528514999999999,13.465930000000000,Lichtenberg
12165,Steglitz,,restaurant,,,,,https://nonla.de,vietnamese,,,,,true,,,,non la,"Su-Th,PH 12:00-20:30; Fr,Sa 12:00-21:30",yes,,yes,no,52.460101999999999,13.309385000000001,Steglitz-Zehlendorf
12527,Schmöckwitz,,restaurant,,,,,,german,,,,,,,,,Die Seelodge,Mo-Su 12:00-22:00,yes,outside,,,52.368583999999998,13.685864000000000,Treptow-Köpenick
12489,Adlershof,,restaurant,,,,,,german,,,,,,,,,Restaurant Blattlaus,"Oct-Mar: Tu-Sa 16:00-22:00; Oct-Mar: Su 11:00-22:00; Apr-Sep: Mo-Sa 16:00-22:00; Apr-Sep: Su 11:00-22:00",yes,,,,52.441609999999997,13.535473000000000,Treptow-Köpenick
10623,Charlottenburg,,restaurant,,,,,,african,,,,yes,,,,,KLX - Koshary Lux,"Mo-Th 12:00-22:00; Fr 12:00-22:00",,,,limited,52.504624999999997,13.323235000000000,Charlottenburg-Wilmersdorf
10967,Kreuzberg,,restaurant,,,,,,austrian,,,,,true,,,,Wirtshaus zum Mitterhofer,,yes,,,no,52.491309000000001,13.412737000000000,Friedrichshain-Kreuzberg
10623,Charlottenburg,,restaurant,,,,+49 30 8815261,http://www.terzomondo.de,greek,,,,,,,,,Terzo Mondo,"Mo 18:00-01:00, Tu-Th 17:00-01:00, Fr-Sa 17:00-04:00",,,,no,52.504452000000001,13.323375000000000,Charlottenburg-Wilmersdorf
10435,Prenzlauer Berg,true,restaurant,,,,+49 30 20255338,,mexican,,,,yes,true,,,,Maria Bonita,"Su-Th 12:00-21:00; Fr,Sa 12:00-21:30",sidewalk,outside,,no,52.540365999999999,13.418148000000000,Pankow
12353,Rudow,,restaurant,,,,,,international,,,,,,,,,il Bene,"Mo-Su,PH 11:00-23:00",,,,,52.425882999999999,13.478327000000000,Neukölln
13156,Niederschönhausen,,restaurant,,,,,,asian,,,,,true,,,,Sky Restaurant,,yes,,,no,52.576918999999997,13.398104999999999,Pankow
14199,Schmargendorf,,restaurant,,,,,,asian,,,,,,,,,Lionah,Tu-Su 12:00-22:00,,,,limited,52.477403000000002,13.287542999999999,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,indian,,,,,true,,,,Tikka Masala,Mo-Su 12:00-23:00,yes,,,limited,52.584198999999998,13.402616000000000,Pankow
10827,Schöneberg,,restaurant,,,,+49 30 29366620,https://www.tadka.de/,indian,,,yes,yes,true,,,,Tadka,12:00-21:00,yes,,,,52.481526000000002,13.350247000000000,Tempelhof-Schöneberg
10967,Kreuzberg,,restaurant,,,,,,indian,,,,,true,,,,Guru,Mo-Su 11:00-22:00,yes,,,limited,52.490026000000000,13.408545000000000,Friedrichshain-Kreuzberg
13357,Gesundbrunnen,,restaurant,,,,,,pakistani,,,yes,yes,true,,,,Shalimar,Mo-Su 17:00-23:00,yes,outside,yes,no,52.552225000000000,13.387700000000001,Mitte
10967,Kreuzberg,,restaurant,,,,,,german,,,,,true,,,,Valentin,15:00+,yes,separated,,yes,52.488897999999999,13.411134000000001,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,german,,,,,,,,,Kantine,,,,,,52.533259999999999,13.240214999999999,Spandau
10967,Neukölln,,restaurant,,,,+49 30 69001624,http://www.brauhaus-suedstern.de,german,,,,,true,,wlan,no,Brauhaus Südstern,"Mo-Fr 17:00+, Sa 14:00+, Su 12:00+",yes,,,yes,52.488416999999998,13.410470999999999,Neukölln
10179,Mitte,,restaurant,,,,+49 30 726202070,http://www.aennchen-von-tharau.de,german,,,,,true,,,,Ännchen von Tharau,"Mo-Fr 10:00-20:00; Sa 11:00-20:00; Su 11:00-19:00",yes,,,yes,52.515365000000003,13.416570000000000,Mitte
13156,Niederschönhausen,,restaurant,,,,,,italian,yes,,,yes,true,,,,Ristorante Francavilla Pizzeria,,yes,no,yes,limited,52.587494999999997,13.402039000000000,Pankow
14089,Gatow,,restaurant,,,,,,italian,,,,,true,,,,Ristorante Cappuccino,Mo-Su 12:00+,yes,,,limited,52.489037000000003,13.180883000000000,Spandau
14089,Gatow,,restaurant,,,,,,italian,,,,,,,,,Osteria da Francesco,"Tu-Sa 16:30-22:00; Su 12:00-22:00",yes,,,yes,52.486992999999998,13.182366999999999,Spandau
12489,Adlershof,,restaurant,,,,,,italian,,,,,true,,,,Il Mondo,"Mo-Sa 16:00-24:00, Su 11:30-24:00",yes,,,no,52.434626000000002,13.543234000000000,Treptow-Köpenick
13503,Heiligensee,,restaurant,,,,,https://www.ristorante-emilio-berlin.de/,italian,,,,,true,,,,Ristorante Emilio,,yes,,,no,52.601877000000002,13.239633000000000,Reinickendorf
10437,Prenzlauer Berg,,restaurant,,,,+49 30 43911857,,chinese,,,,,true,,,,Wok Show,"Mo, We-Th 17:00-22:00; Fr-Su 12:30-22:00",sidewalk,,,limited,52.551958999999997,13.419212000000000,Pankow
10435,Prenzlauer Berg,false,restaurant,,,,+49 30 44031318,http://babel-restaurant.com/,lebanese,,,yes,yes,true,,,,Babel,Mo-Su 11:00-00:00,yes,outside,,limited,52.536701999999998,13.407453000000000,Pankow
,,,restaurant,,,,,,turkish,,,,yes,true,,,,Kofte-Ma,,yes,outside,,no,52.540835999999999,13.412805000000001,Pankow
10405,Prenzlauer Berg,,restaurant,,,,,,thai,,,,,,,,,,,,,,,52.534830999999997,13.418913000000000,Pankow
10777,Schöneberg,,restaurant,,,,,https://vamos-berlin.de/winterfeldt/,mexican,,,yes,yes,true,,,,Vamos,Mo-Su 11:30-01:00,yes,,,limited,52.497224000000003,13.354184999999999,Tempelhof-Schöneberg
13439,Märkisches Viertel,,restaurant,,,,,,greek,,,,,,,,,Taverna Orakel,Mo-Su 12:00-23:00,,,,,52.591254999999997,13.346361000000000,Reinickendorf
10435,Prenzlauer Berg,,restaurant,,,,,,vietnamese,,,,,true,,,,Pho Bistro,,yes,,,,52.538038000000000,13.409405000000000,Pankow
10961,Kreuzberg,,restaurant,,,,,,balkan,,,yes,yes,true,,,,Restaurant Split,Mo-Su 11:30-22:00,yes,,,limited,52.496375999999998,13.390451000000001,Friedrichshain-Kreuzberg
12437,Baumschulenweg,,restaurant,,,,+49 30 51060013,http://el-buen-gusto.de/,mexican,,,,yes,true,,,,El Buen Gusto,Mo-Su 11:30-23:00,yes,,,limited,52.464227000000001,13.488602000000000,Treptow-Köpenick
12163,Steglitz,,restaurant,,,,,,croatian,,,,no,,,,,Restaurant Split,Mo-Su 11:30-21:00,,outside,,limited,52.464182999999998,13.328142000000000,Steglitz-Zehlendorf
12439,,,restaurant,,,,+49 30 62874979,,vietnamese,,,,,,,,,PAM BOA,Mo-Su 11:00-22:00,yes,,,limited,52.456524999999999,13.511208999999999,Treptow-Köpenick
,,,restaurant,,,,,,lebanese,,,,,,,,,Mesa,"Mo-Sa 16:00-24:00; Su off",,,,no,52.481558999999997,13.318573000000001,Charlottenburg-Wilmersdorf
10115,Mitte,,restaurant,,,"15",,,vietnamese,,,,,,,,,Xinh Xinh,,yes,outside,,no,52.526308000000000,13.388935000000000,Mitte
10245,Friedrichshain,false,restaurant,,,,,,international,,,,yes,true,,,,Transit,"Mo-Su,PH 12:00-24:00",yes,outside,,yes,52.505966999999998,13.465723000000001,Friedrichshain-Kreuzberg
10997,Kreuzberg,,restaurant,,,,+49 30 61074981,http://www.riogrande-berlin.de/,austrian,,,,,,,no,,Rio Grande,Mo-Su 10:00-24:00,yes,outside,,no,52.502184000000000,13.442936000000000,Friedrichshain-Kreuzberg
10405,Prenzlauer Berg,,restaurant,,,,+49 30 44317525,https://restaurant-maseltopf.de,israeli,,,yes,yes,,,,,Masel Topf,Mo-Su 12:00-24:00,,,,limited,52.534855999999998,13.419490000000000,Pankow
10405,Prenzlauer Berg,,restaurant,,,,+49 30 44041455,https://www.mitho-cha.com/,indian,,,yes,yes,,,wlan,customers,Mitho Cha!,"Su-Th 12:00-23:00; Fr-Sa 12:00-00:00",sidewalk,,,yes,52.537360999999997,13.420998000000001,Pankow
,,,restaurant,,,,,,mediterranean,,,,,,,,,Xxenia,,,,,yes,52.505921999999998,13.343562000000000,Mitte
10437,,,restaurant,,,,,,asian,,,,,true,,,,Moc,Mo-Su 12:00-23:00,yes,,,limited,52.542895000000001,13.416835000000001,Pankow
12099,Tempelhof,,restaurant,,,,+49 30 720 12 589,https://aaina-tempelhof.de/,asian,,,,,,,,,Aaina,Mo-Su 12:00-23:00,yes,,,yes,52.456833000000003,13.383447000000000,Tempelhof-Schöneberg
12439,,,restaurant,,,,,,indian,,,,,,,,,Taj Mahal,,yes,,,no,52.456530999999998,13.510588000000000,Treptow-Köpenick
13187,Pankow,,restaurant,,,,,,indian,,,,yes,,,,,Khan Gee,,,,,,52.567017999999997,13.397698999999999,Pankow
,,,restaurant,,,,,,german,,,,,,,,,Gasthof zur grünen Linde,,,,,no,52.412388000000000,13.368550000000001,Tempelhof-Schöneberg
12157,Steglitz,,restaurant,,,,,,german,,,no,yes,true,,,,Groschen Keller,Mo-Su 12:00-22:00,yes,,,no,52.462105999999999,13.338965000000000,Steglitz-Zehlendorf
10435,,,restaurant,,,,,,italian,,,,yes,true,,no,,Pane e Vino,12:00-24:00,yes,,,limited,52.540498999999997,13.411491000000000,Pankow
,Marzahn,,restaurant,,,,,,italian,,,,,true,,,,Marzano,Mo-Su 11:00-23:00,yes,,,yes,52.556089999999998,13.558464000000001,Marzahn-Hellersdorf
,,,restaurant,,,,,,italian,,,,,,,,,Bellissimo,,,,,,52.406903000000000,13.415264000000001,Tempelhof-Schöneberg
10967,Kreuzberg,,restaurant,,,,,,italian,,,,,true,,,,Il Nuovo Primo,Mo-Su 11:00-24:00,yes,,,no,52.489688000000001,13.407346000000000,Friedrichshain-Kreuzberg
10585,,,restaurant,,,,,,international,,,,,,,,,Konoba,Mo-Su 12:00-24:00,,,,yes,52.513686999999997,13.317605000000000,Charlottenburg-Wilmersdorf
10585,Charlottenburg,,restaurant,,,,+49 30 3419013,https://chenswok.de,chinese,,,,,,,,,Chen's Wok,Mo-Su 12:00-23:00,yes,outside,,no,52.513337000000000,13.318587000000001,Charlottenburg-Wilmersdorf
10555,Moabit,,restaurant,,,,,http://ya-man.info/,caribbean,,,,yes,,,,,Ya-Man,Mo-Su 17:00-23:00,,,,no,52.524327000000000,13.329603000000001,Mitte
10997,Kreuzberg,,restaurant,,,,+49 30 81803482,http://www.chi-chu.de,vietnamese,,,,,,,,,chi chu,Mo-Sa 12:00-21:00,,,,no,52.500933000000003,13.430590000000000,Friedrichshain-Kreuzberg
10999,Kreuzberg,,restaurant,,,,+49 30 6156211,http://www.safran-restaurant.de/,persian,,,,,,,,,Safran,,,,,no,52.501486999999997,13.418146999999999,Friedrichshain-Kreuzberg
10587,Charlottenburg,,restaurant,,,,,,vietnamese,no,,,,true,,,,Kim Thanh,"Mo-Fr 11:30-21:00; Su 13:00-20:00",yes,no,yes,yes,52.521777999999998,13.326788000000001,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,vietnamese,,Tapas go vietnamese,,,,,,,Reis 23,"Mo-Fr 11:30-22:30; Sa,Su,PH 12:30-22:30",,,,no,52.524222000000002,13.330019999999999,Mitte
10999,Kreuzberg,,restaurant,,,,,http://www.hasir.de/,turkish,,,,,true,,,,Hasir,,yes,outside,,no,52.500895999999997,13.419185000000001,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,bosnian,,,,,,,,,Qebabtor Stari Most,,,,,limited,52.499726000000003,13.417319000000001,Friedrichshain-Kreuzberg
10967,Kreuzberg,,restaurant,,,,+49 30 69517365,http://www.feinkost-weinblatt.de/,mediterranean,,,,yes,,,,,Weinblatt,"9:00-23:00; PH off",,,,limited,52.492828000000003,13.416245000000000,Friedrichshain-Kreuzberg
10999,Kreuzberg,,restaurant,,,,,,turkish,,,,,,,,,Konyali,,,,,yes,52.499397000000002,13.416819000000000,Friedrichshain-Kreuzberg
10999,Kreuzberg,,restaurant,,,,+49 30 9221 0027,https://www.santaberlin.com/,mexican,,,,,,,,,Santa Maria,Mo-Sa 12:00-23:00,,,,no,52.501598000000001,13.417736000000000,Friedrichshain-Kreuzberg
10997,Kreuzberg,,restaurant,,,,+49 30 6115455,http://www.schwarzeheidi.de/,swiss,,,,,true,,,,Schwarze Heidi,18:00-24:00,yes,,,no,52.501044000000000,13.423847000000000,Friedrichshain-Kreuzberg
,,,restaurant,,,,+49 30 62876724,https://mothersheart-restaurant.de/,vietnamese,,,,,,,,,Mother's Heart,"Mo-Th 12:00-22:00; Fr 12:00-23:00; Sa 13:00-22:00; Su,PH 13:00-22:00",,,,no,52.501812000000001,13.417707999999999,Friedrichshain-Kreuzberg
12163,Steglitz,,restaurant,,,,,,thai,,,,,true,,,,Dokmai,"Mo-Th 12:00-22:00; Fr 10:00-23:00; Sa 12:00-23:00; Su 14:00-22:00",yes,,,yes,52.460251000000000,13.317507000000001,Steglitz-Zehlendorf
10119,Prenzlauer Berg,,restaurant,,,,,,american,,,,,,,,,Bertie,,,,,no,52.533892000000002,13.409528999999999,Pankow
10963,Kreuzberg,,restaurant,,,,,,greek,,,,yes,,,,,Taverna Athene,"Mo off; Tu-Su 15:00-23:00",,,,limited,52.498317999999998,13.385373000000000,Friedrichshain-Kreuzberg
10551,Moabit,,restaurant,,,,,,greek,,,,yes,,,,,Taverna Amphipolis,"PH,Mo-Su 16:00-24:00",,,,no,52.528511000000002,13.341537000000001,Mitte
10318,Karlshorst,,restaurant,,,,,,indian,,,no,yes,true,,,,India Haus,Tu-Su 12:00-23:00,yes,outside,,no,52.488976000000001,13.524998999999999,Lichtenberg
12047,Neukölln,,restaurant,,,,,,pakistani,,,yes,yes,,,,,Chelany,Mo-Su 11:00-01:00,yes,outside,,limited,52.491698000000000,13.427667000000000,Neukölln
10999,Kreuzberg,,restaurant,,,,,,german,,,,,true,,,,Klinke,"Tu 12:00-00:00; We-Sa 12:00-00:00; Su 17:00-00:00",yes,,,no,52.501489999999997,13.416342999999999,Friedrichshain-Kreuzberg
10969,Kreuzberg,,restaurant,,,,"+49306146816",,german,,,,,true,,,,Stiege,"PH,Mo-Su 16:00-24:00",yes,,,no,52.502994999999999,13.413539999999999,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,german,,,,,,,,,Gasthaus Kater Alex,"Fr,Su-We 11:00-23:00+, Sa 14:30-23:00+; Th 11:00-23:00 off",,,,limited,52.511812999999997,13.301199000000000,Charlottenburg-Wilmersdorf
10117,Mitte,,restaurant,,,,,,german,,,,,,,,,Cum Laude,,,,,no,52.518608000000000,13.394425999999999,Mitte
10999,Kreuzberg,,restaurant,,,,,,italian,,,,,true,,,,Gorgonzola Club,"Su-Th 18:00-24:00; Fr,Sa 18:00-02:00",yes,,,no,52.501185999999997,13.416572000000000,Friedrichshain-Kreuzberg
10967,Kreuzberg,,restaurant,,,,+49 30 65799437,,italian,,,,,true,,,,Sala7,Mo-Su 09:00-23:00,yes,,,no,52.493845999999998,13.413728000000001,Friedrichshain-Kreuzberg
10623,Charlottenburg,,restaurant,,,,,,italian,,,,,,,,,Aida,"Mo-Sa 11:30-21:00; Su 15:00-21:00",sidewalk,,,no,52.506864000000000,13.322858999999999,Charlottenburg-Wilmersdorf
,,,restaurant,,,,+49 30 3423094,,french,,,,,true,,,,Moustache,"Tu-Th 12:00-14:30, Tu-Sa 18:00+; Su,Mo off",no,,,no,52.519306000000000,13.318241000000000,Charlottenburg-Wilmersdorf
10999,Kreuzberg,,restaurant,,,,+49 30 55624038,http://cevicheria-berlin.com/,peruvian,,,,,true,,,,Cevichería,"Mo-Sa 17:00-23:00; Su off",yes,,,no,52.501258999999997,13.416542000000000,Friedrichshain-Kreuzberg
,,true,restaurant,,Sausalitos,,,,mexican,,,,,true,,,,Sausalitos,"Su-Th 17:00-01:00, Fr,Sa 17:00-02:00",yes,outside,,limited,52.505139000000000,13.328590000000000,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,chinese,12:00-21:00,,,,true,,,,Ming Dynastie,,no,,,limited,52.504781000000001,13.337294999999999,Charlottenburg-Wilmersdorf
10115,Mitte,false,restaurant,,,,+49 30 27590206,http://essenlila.de/,vietnamese,,,no,yes,true,,,,Lila,"Mo-Fr 11:30-22:00; Sa 16:00-22:00",sidewalk,,,no,52.536279999999998,13.376282000000000,Mitte
,,,restaurant,,,,,,greek,,,,,,,,,Taverna Karagiosis,Tu-Su 12:30-24:00,,outside,,limited,52.518315999999999,13.292719000000000,Charlottenburg-Wilmersdorf
10115,Mitte,,restaurant,,,,,,vietnamese,,,yes,yes,true,,,,Vietime,"Mo-Fr 11:30-22:30; Su 11:30-22:30",yes,,,limited,52.528556999999999,13.385790999999999,Mitte
14163,Zehlendorf,,restaurant,,,,,,croatian,,Warme Küche nur bis 22 Uhr,,,,,,,Restaurant Dubrovnik,"We-Mo 11:30-22:00; Tu off",,,,limited,52.434525000000001,13.249575999999999,Steglitz-Zehlendorf
12159,Friedenau,,restaurant,,,,,,vietnamese,,,,yes,true,,,,Tra My,"Mo-Fr 11:30-22:00; Su,PH 13:30-22:00",yes,,,limited,52.471998999999997,13.335041000000000,Tempelhof-Schöneberg
10623,Charlottenburg,,restaurant,,,,,,french,,,,,,,,,Belmondo,Mo-Su 12:00-23:00,,,,limited,52.509019000000002,13.323186000000000,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,mediterranean,,,,,,,,,König 19,,,,,no,52.417838000000003,13.145585000000001,Steglitz-Zehlendorf
10245,Friedrichshain,,restaurant,,,,,,japanese,,,,,,,,,Kaijin,,,,,,52.513035000000002,13.457407000000000,Friedrichshain-Kreuzberg
10585,Charlottenburg,,restaurant,,,,+49 30 3420697,http://www.taverna-elena.de,greek,,,,,true,,,,Taverna Elena,"Tu-Fr 15:00-23:00; Sa,Su,PH 12:00-23:00",no,,,limited,52.514954000000003,13.302714999999999,Charlottenburg-Wilmersdorf
12101,Tempelhof,,restaurant,,,,,,turkish,,,,,,,,,Polo Grillkitchen,"Mo-Sa 11:30-22:00; Su 12:30-21:30",yes,,,,52.483404999999998,13.383163000000000,Tempelhof-Schöneberg
,Kreuzberg,false,restaurant,,,,,,japanese,,,,,true,,,,Cube,"Mo-Fr 09:30-18:00; Su 12:00-18:00",yes,outside,,no,52.490841000000003,13.394016000000001,Friedrichshain-Kreuzberg
10585,Charlottenburg,,restaurant,,,,,http://www.galija-am-schloss.de/Galija_am_Schloss/Ihr_Restaurant_am_Schloss_Charlottenburg.html,mediterranean,,,,,,,,,Restaurant Galija,11:30-23:30,,,,yes,52.518819999999998,13.301261000000000,Charlottenburg-Wilmersdorf
10117,Mitte,,restaurant,,,,+49 30 20454020,http://www.augustiner-braeu-berlin.de,german,,,,,true,,,,Augustiner am Gendarmenmarkt,Mo-Su 10:00-01:00,yes,outside,,yes,52.513807999999997,13.391068000000001,Mitte
10247,Friedrichshain,,restaurant,,,,+49 30 42024943,http://www.vineriaytapas.de/,spanish,,,,,,,,,Vineria del Este,"Mo-Su 15:00+; Sa off",,outside,,limited,52.518543999999999,13.464391000000001,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,asian,,,,,true,,,,Asia - Sushi Time,"Tu-Sa 11:30-22:00+, Su 13:30-22:00+; PH 13:30-22:00",yes,,,no,52.517695000000003,13.290956000000000,Charlottenburg-Wilmersdorf
12163,Steglitz,,restaurant,,,,,,indian,,,,,,,,,Dosa King,,,,,no,52.461807999999998,13.323100999999999,Steglitz-Zehlendorf
14059,,,restaurant,,,,,,indian,,,yes,yes,true,,,,Prema,"Tu-Su 12:00-24:00; Mo off",yes,,,no,52.512512999999998,13.294525999999999,Charlottenburg-Wilmersdorf
12059,Neukölln,,restaurant,,,,,,pakistani,,,,,true,,,,Babu,"Mo-Su,PH 12:00-23:00",yes,,,,52.478228000000001,13.448022999999999,Neukölln
10997,Kreuzberg,,restaurant,,,,+49 30 27982424,https://umami-restaurants.de,asian,,,yes,yes,,,,,Maison Umami,Mo-Su 12:00-24:00,yes,outside,yes,limited,52.500281999999999,13.442964000000000,Friedrichshain-Kreuzberg
10365,Lichtenberg,,restaurant,,,,+49 30 55154690,,german,,,,,,,,,Gasthaus Siegfriedshof,"Tu-Th,Su 11:30-22:00; Fr,Sa 11:30-24:00",,,,yes,52.514660999999997,13.497415999999999,Lichtenberg
12105,Schöneberg,,restaurant,,,,,,italian,,,,yes,,,,,Trattoria da Pizzo,"Apr-Sep: Mo-Su,PH 12:00-24:00; Oct-Mar: Tu-Su,PH 12:00-23:00",yes,,,yes,52.459617999999999,13.363727000000001,Tempelhof-Schöneberg
10119,Prenzlauer Berg,,restaurant,,,,+49 30 61620801,https://www.pappaeciccia.de/,italian,,,,yes,true,,,,Pappa e Ciccia,"Mo-Fr 12:00-15:00, 18:00-20:45",yes,,,limited,52.534337999999998,13.408426000000000,Pankow
12247,Lankwitz,,restaurant,,,,,,italian,,,,,,,,,Martorana,Mo-Su 12:00-23:00,,,,yes,52.436725000000003,13.346037000000001,Steglitz-Zehlendorf
