"id","addr:street","addr:housenumber","addr:postcode","addr:suburb","air_conditioning","amenity","biergarten","brand","capacity","contact:phone","contact:website","cuisine","delivery","description","diet:vegan","diet:vegetarian","indoor_seating","indoor_seating:capacity","internet_access","internet_access:fee","name","opening_hours","outdoor_seating","smoking","takeaway","wheelchair","Lat","Lon"
node/1552051570,Friedrichstraße,"120","10117",Mitte,"",restaurant,"","","","","",asian,"","","",yes,yes,"","","",Pantry,Mo-Su 18:00+,yes,no,"",no,"52.526633","13.386948"
node/1552073821,Große Hamburger Straße,"21","10115",Mitte,no,restaurant,"","","","","",vietnamese,"","","","",yes,"",wlan,"",Lee,"Mo-Sa 11:00-18:00+, Su 12:00-18:00+; PH 12:00-18:00+",yes,"","",limited,"52.524118","13.399293"
node/1552567668,Schönhauser Allee,"187","10119",Prenzlauer Berg,"",restaurant,"","","","","",asian,"","","","","","","","",Marubi,"","","","","","52.529188","13.409537"
node/1554257364,Westphalweg,"28","12109",Tempelhof,"",restaurant,"","","",+49 30 7053905,"",croatian,"","","","","","","","",Bei Radi,Mo-Su 11:30-23:30,"","","",limited,"52.445837","13.390074"
node/1554257371,Riegerzeile,"1","12105",Mariendorf,"",restaurant,"","","","","",italian,"","","","","","","","",La Piazza,"","","","",yes,"52.444657","13.378267"
node/1572608311,Kurfürstendamm,"161","10709",Wilmersdorf,"",restaurant,"","","",+49 30 89540310,https://www.hanoideli.de/hanoideli/,vietnamese,"","","","",yes,"","","",Hanoi Deli,"Mo-Fr 11:30-23:00; Sa, Su, PH 12:30-23:00",yes,"","","","52.499508","13.305926"
node/1574177654,Dudenstraße,"2","10965",Kreuzberg,"",restaurant,"","","","",http://www.cafe-do-brasil.de/,brazilian,"","","","","","","","",Cafe do Brazil,"We-Fr 11:30-23:00; Sa,Su 16:00-23:00","","","",yes,"52.485303","13.385235"
node/1574945982,Lichtenrader Damm,"93","12305",Lichtenrade,"",restaurant,"","","","","",mexican,"","",yes,yes,"","","","",Cuernavaca,Mo-Su 12:00-00:00,"","","","","52.405186","13.406786"
node/1574991462,Manga-Bell-Platz,"25","13351",Wedding,"",restaurant,"","","","","",international,"","","","","","","","",Zagreb,"","","","","","52.557304","13.333954"
node/1578311973,Stromstraße,"64","10555",Moabit,"",restaurant,"","","","","",vietnamese,"","",yes,yes,yes,"","","",Song Lam 37,"Mo-Fr 11:30-23:00; Sa,Su,PH 12:00-23:00",yes,outside,"",yes,"52.525272","13.342429"
node/1578857502,"","","","","",restaurant,"","","","","",vietnamese,"","","",yes,"","","","",Sanhok,"",yes,"",yes,"","52.479559","13.42571"
node/1584563343,Danziger Straße,"72","10435",Prenzlauer Berg,"",restaurant,"","","","","",greek,"","","",no,yes,"","","",Taverna Apollon,"Mo-Th 16:00-24:00, Fr 16:00-01:00, Sa 13:00-01:00, Su,PH 12:00-24:00",yes,outside,"",limited,"52.539027","13.423735"
node/1584744913,Kollwitzstraße,"100","10435","","",restaurant,"","","","","",italian,"","","","",yes,"","","",Delizie D. ´Italia,"Mo-Sa 12:00-24:00; Su,PH off",yes,"","",limited,"52.539002","13.421337"
node/1585171057,Zabel-Krüger-Damm,"31","13469","","",restaurant,"","","","","",asian,"","","","","","","","",Kim Mami,Mo 11:00-22:00; We-Su 11:00-22:00,"","","",yes,"52.609781","13.329594"
node/1587335687,Stargarder Straße,"28","10437",Prenzlauer Berg,"",restaurant,"","","",+49 30 4463339,"",german,"","","","",yes,"","","",Thüringer Stuben,"Mo-Sa 16:00-18:00+, Su 12:00-18:00+",yes,"","",limited,"52.54437","13.422731"
node/1588437559,Blumberger Damm,"130","12685",Marzahn,"",restaurant,"","","","","",italian,"","","","",yes,"","","",Ristorante i Fratelli,Tu-Su 12:00-22:00,yes,"","",yes,"52.543012","13.571121"
node/1594668364,"","","","","",restaurant,"","","","","",turkish,"","","",no,yes,"","","",Sofra Grill,Mo-Su 08:00-23:00,yes,"","",limited,"52.554998","13.38423"
node/1597390073,Langhansstraße,"144","13086",Weißensee,"",restaurant,"","","","","",mexican,"","",no,yes,"","","","",La Bandida,"Mo-Th 15:00-23:00; Fr-Su,PH 11:00-23:00",yes,"","",limited,"52.549197","13.448247"
node/1601806278,"","","",Kreuzberg,"",restaurant,"","","","","",turkish,"","","","",yes,"","","",Adana Börek,"",yes,"","","","52.491016","13.394071"
node/1601806390,"","","",Kreuzberg,"",restaurant,"","","","","",italian,"","","","",yes,"","","",Pizzeria Alte Forno,"",yes,"","",no,"52.491251","13.394146"
node/1602162087,Rosa-Luxemburg-Straße,"49","","","",restaurant,"","","","","",italian,"","","",yes,yes,"","","",Pizza-Scheune,Mo-Fr 12:00-21:00,yes,"","",no,"52.528013","13.410047"
node/1602341387,Hermannstraße,"93","12051",Neukölln,"",restaurant,"","","","","",indian,yes,"",yes,yes,"","","","",Amba,"Mo-Su,PH 11:30-23:00",yes,"","",no,"52.470543","13.429392"
node/1602537128,Jägerstraße,"35","10117",Mitte,no,restaurant,"","","",+49 30 20649007,https://noumi-noodles.com/,vietnamese,yes,"","",yes,yes,"",no,"",Noumi,"Mo-Fr 12:00-22:00, Sa 15:00-22:00",yes,outside,yes,yes,"52.514373","13.397616"
node/1606564785,Grindelwaldweg,"2","13407",Reinickendorf,"",restaurant,"","","","","",german,"","","","",yes,"","","",Schäferstübchen,"Mo-Th 16:00-23:00; Fr,Sa 16:00-24:00+; Su 16:00-23:00",yes,"","",no,"52.564645","13.35404"
node/1607975939,Uhlandstraße,"161","10719",Wilmersdorf,"",restaurant,"","","","","",indian,"","","","",yes,"","","",Spice India,Su-Th 12:00-00:00; Fr-Sa 12:00-01:00,yes,"","",limited,"52.499357","13.324997"
node/1608389860,Morsestraße,"","10587",Charlottenburg,"",restaurant,"","","","","",taiwanese,"","","","","","","","",Taiwanesische Bauernstube,Mo-Fr 11:00-21:30; Sa 15:00-21:30,"","","",yes,"52.52136","13.322471"
node/1608905780,Max-Beer-Straße,"29","10119",Mitte,"",restaurant,"","","","","",turkish,"","","","",yes,"","","",Kiva Han,"Mo, We-Fr 08:30-17:00; Sa, Su 09:00-18:00",yes,"","","","52.526372","13.408506"
node/1613061201,Hedwigstraße,"5","12159",Schöneberg,"",restaurant,"","","",+49 30 85967527,"",indian,yes,"",yes,yes,yes,"","","",Murli Wale,Su-Th 11:30-22:00; Fr-Sa 11:30-23:00,yes,"","",limited,"52.47135","13.338069"
node/1614808073,Fuggerstraße,"27","10777",Schöneberg,"",restaurant,"","","","",https://www.trattoria-muntagnola.de,italian,"","","","",yes,"","","",Trattoria á Muntagnola,Mo-Su 17:00-00:00,yes,"","",yes,"52.498856","13.344132"
node/1617443038,Weißwasserweg,"2a","12205",Lichterfelde,"",restaurant,"","","",+49-30-81052192,"",italian,"","","","","","","","",Al Posto,Tu-Fr 16:00-23:00; Sa-Su 12:00-23:00,"","","",limited,"52.434319","13.286704"
node/1617517124,Unter den Eichen,"84D","12205",Lichterfelde,"",restaurant,"","","",+49 30 83220741,https://trattoriaromanaberlin.de/,italian,"","","","",yes,"","","",Trattoria Romana,Mo-Su 11:00-23:00,yes,"","",limited,"52.442403","13.283439"
node/1626827671,"","","","","",restaurant,"","","","","",italian,"","","","","","","","",Monte Cristo,"",sidewalk,"","",limited,"52.481653","13.431056"
node/1631554531,Dickhardtstraße,"27","12161",Friedenau,"",restaurant,"","","","","",portuguese,"","","","","","","","",Carlos,Tu-Sa 17:30-24:00,"","","",no,"52.467266","13.331463"
node/1632211488,"","","","","",restaurant,"","","","","",italian,"","","","",yes,"","","",Il Grano,"Mo-Fr 16:00-23:00; Sa,Su,PH 12:00-23:00",yes,"","",no,"52.432611","13.30008"
node/1632211498,Finckensteinallee,"62","12205",Lichterfelde,"",restaurant,"","","","","",greek,"","","","",yes,"","","",Zeus,"PH,Su 12:00-23:00; Mo-Sa 16:00-23:00",no,"","",no,"52.432626","13.299546"
node/1632224005,Pannierstraße,"29","12047",Neukölln,"",restaurant,"","","","","",italian,"","","","","","","","",Gaia Bistrot,Tu-Su 18:00-24:00+,"","","",no,"52.490636","13.434926"
node/1632239015,Oberhofer Weg,"21","12209",Lichterfelde,"",restaurant,"","","","","",mediterranean,"","","","","","","","",Elan,Mo-Su 11:00-21:00,"","","",no,"52.426152","13.327627"
node/1632265826,"","","","","",restaurant,"","","","","",italian,"","","","","","","","",La Malga,"","","","",limited,"52.439912","13.315902"
node/1632282922,Mühlenstraße,"17","14167",Zehlendorf,"",restaurant,"","","","","",balkan,"","","","","","","","",Mühlengarten,Tue-Su 12:00-22:00,"","","","","52.430491","13.266986"
node/1633255464,Krossener Straße,"20","10245",Friedrichshain,no,restaurant,"","","",+49 30 93621978,https://www.lisboa-bar-berlin.de/,portuguese,"","",yes,yes,yes,"","","",Lisboa Bar am Boxi,"11:00-22:00",yes,outside,"",limited,"52.510336","13.45912"
node/1633400052,Weitlingstraße,"28","10317",Rummelsburg,"",restaurant,"","","",+49 30 63962115,"",italian,"","",yes,yes,yes,"","","",Pizzeria Ledi,Tu-Su 15:00-23:00,yes,outside,"",limited,"52.508509","13.49717"
node/1634049200,Leipziger Straße,"30","10117",Mitte,"",restaurant,"","","","","",vietnamese,"","","","","","","","",Otito,"Mo-Fr 11:00-23:00; Sa,Su 12:00-23:00","","","",limited,"52.510252","13.390469"
node/1637800478,Roedernallee,"","13437","","",restaurant,"","","","","",mexican,"","","","","","","","","","","","","","","52.589257","13.338649"
node/1639361928,Goßlerstraße,"10","12161",Friedenau,"",restaurant,"","","","","",italian,"","","","",yes,"","","",I Moirtifami,Mo-Sa 11:30-22:00,yes,outside,"",limited,"52.469925","13.325375"
node/1639362080,Handjerystraße,"77","12159",Friedenau,"",restaurant,"","","","","",german,"","","","",yes,"","","",Restaurant Glühwurm,Mo-Su 12:00-01:00,yes,"","",no,"52.471326","13.333225"
node/1644914074,Bergstraße,"22","10115","","",restaurant,"","","100","","",german,"","","","","","","","",Katz Orange,"18:00+",yes,"","",yes,"52.531523","13.395324"
node/1646732355,Stellingdamm,"14-15","12555",Köpenick,"",restaurant,yes,"","","","",german,"",Biergarten & Gaststube,"","",no,"","","",Biergarten Köpenicker Hof,Th-Su 17:00-22:00,yes,yes,"",no,"52.459335","13.585733"
node/1647185509,Erkstraße,"22","12043",Neukölln,"",restaurant,"","","","","",turkish,"","","","","","","","",Öz Samsun,"PH,Mo-Su 00:00-24:00+",sidewalk,"",yes,no,"52.481372","13.437855"
node/1648373984,Donaustraße,"107","12043",Neukölln,no,restaurant,"","","","","",italian,"","","",yes,"","",wlan,"",La Bolognina,Tu-Sa 17:00-23:00,"",outside,"",limited,"52.482485","13.435617"
node/1649289758,Oberfeldstraße,"197","12683",Biesdorf,"",restaurant,"","","",+49 30 28094100,"",indian,"","",no,yes,yes,"","","",Taaj India,Tu-Su 11:00-22:00; Mo off,yes,outside,yes,yes,"52.51362","13.554829"
node/1650201799,Reuterstraße,"28","12047",Neukölln,"",restaurant,"","","","","",arab,"","","","","","","","",Aldimashqi,"","","","",no,"52.486996","13.429165"
node/1659884033,Nazarethkirchstraße,"45","13347","","",restaurant,"","","","","",korean,yes,"",yes,yes,yes,"","","",Gangnam Korean Chicken,Tu-Su 17:00-23:00,yes,"",yes,no,"52.548863","13.360818"
node/1664783707,Scharnhorststraße,"28-29","10115",Mitte,"",restaurant,"","","","","",german,"","","",yes,yes,"","","",Esszimmer,Tu-Fr 12:00-23:00; Sa 17:00-23:00; Su 17:00-23:00,yes,"","",yes,"52.533566","13.370967"
node/1665206587,Kantstraße,"117A","","","",restaurant,"","","","","",chinese,"","","",yes,"","","","",Jadepalast,Mo-Su 12:00-22:00,yes,"",yes,yes,"52.506359","13.308974"
node/1667676444,Kollwitzstraße,"56","10405",Prenzlauer Berg,"",restaurant,"","","","","",asian,"","",yes,yes,yes,"","","",Koi 56,"",yes,no,"",no,"52.535098","13.417055"
node/1669369064,Paul-Lincke-Ufer,"39/40","10999",Kreuzberg,"",restaurant,"","","","","",italian,"",Pizzeria,"",yes,yes,"","","",Zola,Mo-Su 12:00-22:00,patio,outside,"","","52.496154","13.422431"
node/1671025593,Müggelheimer Damm,"235","12559",Müggelheim,"",restaurant,"","","","",https://www.restaurant-noki.de/,asian,"","","","","","","","",Noki Asiatische Spezialitäten,Tu-Su 11:30-20:00,"","","",yes,"52.415024","13.657281"
node/1673246146,Müggelseedamm,"70","12587",Friedrichshagen,"",restaurant,"","","",+49 30 33955540,https://www.marina-sol.com/,german,"","","","","","","","",Marina Sol,"Su-Th 12:00-22:00; Fr, Sa 12:00-23:00","","","","","52.44854","13.608837"
node/1674620061,Bahnhofstraße,"7","12555",Köpenick,"",restaurant,"","","","","",asian,"","","","","","","","",Tinh Co,Tu-Su 11:30-22:00; Mo off,"","","","","52.454634","13.576574"
node/1675606837,Charlottenstraße,"76","10117",Mitte,"",restaurant,"","","","","",vietnamese,"","","","",yes,"","","",Huong Lua,"",yes,"","",yes,"52.508798","13.391917"
node/1678461301,Bismarckstraße,"3","12157",Steglitz,"",restaurant,"","","","","",italian,"","","","",yes,"","","",Mare e Monti,"Mo-Su,PH 12:00-24:00",yes,"","",limited,"52.46346","13.338785"
node/1679668585,Wildenbruchstraße,"5","12045",Neukölln,"",restaurant,"","","",+49 30 35305767,"",asian,"","",yes,yes,yes,"","","",Family Quán,"Mo-Fr 11:00-23:00; Sa,Su,PH 12:00-23:00",yes,outside,"",no,"52.482554","13.441494"
node/1681243899,Beckerstraße,"5","12157","","",restaurant,"","","","","",italian,"","","",yes,yes,"","","",Trattoria Sicilia,Mo-Su 12:00-23:30,yes,outside,"",limited,"52.467165","13.341752"
node/1687624988,Binzstraße,"16","13189","","",restaurant,"","","","","",italian,"","","","","","","","",leo e pepe,"Mo-Fr 16:00-23:00; Sa,Su 12:00-23:00","","","",no,"52.563371","13.419406"
node/1693456715,Köpenicker Straße,"150","12355",Rudow,"",restaurant,"","","","","",italian,"","","","","","","","",Villa Toscana,Mo-Sa 12:00-23:00; Su 12:00-22:00,"","","",no,"52.420109","13.500486"
node/1706974407,Fuggerstraße,"21","10777",Schöneberg,"",restaurant,"","","","","",indian,"","","","","","","","",Maharadscha,"Mo-Su 17:00-23:00, Mo-Fr 12:00-16:00","","","",yes,"52.498762","13.345158"
node/1713392968,Hohenzollernplatz,"3","14129","","",restaurant,"","","","","",italian,"","","","","","","","",Belluno,Tu-Fr 16:00-23:00; Sa-Su 12:00-23:00,yes,"","","","52.430724","13.195212"
node/1716176959,Straßmannstraße,"21","10249",Friedrichshain,"",restaurant,"","","","","",italian,"","","","",yes,"","","",Saporito,Mo-Su 16:00-24:00,yes,"","",yes,"52.522352","13.449911"
node/1721061600,"","","14129","","",restaurant,"","","","","",croatian,"","","",yes,"","","","",Fino,We-Mo 17:00-23:00,"","","","","52.430251","13.194658"
node/1725086643,Berliner Straße,"17","10715",Wilmersdorf,"",restaurant,"","","","",https://www.baoan-berlin.de,asian,"","",yes,"","","","","",Bao An,Mo-Fr 11:30-22:00; Sa-Su 12:00-22:00,"","","",limited,"52.486979","13.328435"
node/1725693370,Kreuzbergstraße,"10","10965",Kreuzberg,"",restaurant,"","","","","",italian,"","","","",yes,"",wlan,"",REDSdeli,Mo 11:30+; We-Fr 11:30+; Sa 12:00+; Su 11:00+,yes,"","",limited,"52.490093","13.383774"
node/1726837028,Josef-Nawrocki-Straße,"22","","","",restaurant,"","","","","",french,"","",no,yes,yes,"","","",Domaines,Mo-Su 12:00-22:00,yes,outside,"","","52.445342","13.62697"
node/1726845091,Friedrichstraße,"237","10969",Kreuzberg,"",restaurant,"","","",+49 30 2516775,https://delhi6.de/,indian,"","",yes,yes,yes,"","","",Delhi 6,Mo-Su 11:30-24:00,yes,no,"",yes,"52.50194","13.391088"
node/1732747168,Richard-Sorge-Straße,"25","10249",Friedrichshain,"",restaurant,"","","",+49 1520 2078223,https://jetaime-Berlin.de,european,"","","","",yes,"","","",Jeta Ime,"We-Fr 17:00-23:00; Sa 10:00-15:00, 17:00-23:00;Su 10:00-16:00",yes,no,"",yes,"52.520584","13.447407"
node/1733865023,Prenzlauer Allee,"226","10405","","",restaurant,"","","","","",vietnamese,"",Vietnamesisches Restaurant,"","","","","","",Miss Phuong,Mo-Fr 11:30-22:00; Sa 16:00-22:00,"","","",no,"52.533456","13.420439"
node/1734278178,Gersdorfstraße,"65","12105",Mariendorf,"",restaurant,"","","",+49 30 7054634,"",italian,"","","","","","","","",Roma,Mo-Su 12:00-24:00,yes,"","",yes,"52.444959","13.374578"
node/1737383723,Pestalozzistraße,"29","10627",Charlottenburg,"",restaurant,"","","","","",persian,"","","","",yes,"","","",Karun,Mo-Su 11:00+,yes,outside,"",no,"52.507995","13.307949"
node/1737383724,Pestalozzistraße,"26","10627",Charlottenburg,"",restaurant,"","","","","",italian,"","","","",yes,"","","",The Pasta Room,"",yes,"","",yes,"52.50799","13.308589"
node/1738706616,Fuggerstraße,"28","10777",Schöneberg,"",restaurant,"","","","","",mexican,"","","","","","","","",Frida&Diego,"","","","",no,"52.499188","13.343619"
node/1738706618,Fuggerstraße,"18","10777",Schöneberg,"",restaurant,"","","","","",german,"","","","",yes,"",wlan,"",Restaurant Elefant,Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 14:00-23:00,yes,"","",no,"52.499014","13.345375"
node/1739702130,Xantener Straße,"9","10707",Wilmersdorf,"",restaurant,"","","","","",german,"","","","","","58","","",Restaurant Macionga,Th-Mo 18:00-23:00,"","","","","52.49903","13.310816"
node/1741956105,"","152","10178",Mitte,"",restaurant,"","","",+49 30 60051647,http://www.cowei-berlin.de/,vietnamese,"","","","","","","","",CôWei,Mo-Su 12:00-22:30,"","","",yes,"52.522278","13.399675"
node/1744051719,Pestalozzistraße,"8","10625",Charlottenburg,"",restaurant,"","","",+49 30 54599160,http://vaust.berlin,international,"","",only,"","","","","",Vaust,"17:00-22:00",yes,"","",no,"52.507684","13.318531"
node/1746696908,"","","10787","","",restaurant,"","","","","",vietnamese,"","","","","","","","",Lieu Berlin,"","","","",limited,"52.503658","13.346719"
node/1752754465,Bornholmer Straße,"87","10439",Prenzlauer Berg,"",restaurant,"","","","",http://www.bayernmichel.de/,german,"","","","","","","","",Zum Bayernmichel,"Mo-Th 17:00-24:00; Fr,Sa 12:00-24:00; Su 12:00-23:00","","","",limited,"52.553619","13.410766"
node/1765962610,"","","","","",restaurant,"","","","","",german,"","","","","","","","",Spree 105c,"",yes,"","",yes,"52.52267","13.389123"
node/1766031932,Wrangelstraße,"54","10997",Kreuzberg,"",restaurant,"","","","","",asian,"","","","",yes,"","","",MiMoMy,"",yes,"","","","52.498299","13.44231"
node/1768071900,Schliemannstraße,"16","10437",Prenzlauer Berg,"",restaurant,"","","",+49 30 81477638,https://tossakan-berlin.de/,thai,"","",yes,"","","","","",Tossakan,Mo-Su 12:00-22:00,sidewalk,"","",yes,"52.543704","13.41991"
node/1769937458,Schwedter Straße,"25","10119",Prenzlauer Berg,"",restaurant,"","","","","",japanese,"","","","",yes,"","","",Iro Izakaya,"",yes,"","","","52.535191","13.40724"
node/1773535525,Uhlandstraße,"51","10719",Wilmersdorf,"",restaurant,"","","","","",russian,"","","",yes,yes,"","","",Grüne Lampe,Mo-Fr 12:00-23:00; Sa-So 10:00-23:00,yes,"","",yes,"52.49649","13.323895"
node/1774675461,Bahnhofstraße,"12","12555",Köpenick,no,restaurant,"","","","","",indian,"","",yes,yes,yes,"","","",Ajanta,"Mo-Su,PH 11:00-23:00",yes,no,yes,no,"52.455533","13.577173"
node/1776298723,"","","","","",restaurant,"","","","","",vietnamese,"","","","","","",no,"",Saigon new,Mo-Sa 12:00-23:00,"","","",yes,"52.538849","13.423643"
node/1776499512,"","","","","",restaurant,"","","","","",italian,"","","","","","","","",La Stella,Tu-Su 12:00-22:30,"","","",yes,"52.42024","13.491745"
node/1834650175,Lepsiusstraße,"69","12163",Steglitz,"",restaurant,"","","",+49 30 797 89 895,https://teja.berlin/,indian,"","",yes,yes,yes,"","","",Teja,Mo-Su 11:30-23:00,yes,outside,"",no,"52.460122","13.317078"
node/1779210654,Mittenwalder Straße,"13","10961",Kreuzberg,"",restaurant,"","","","","",greek,"","","","","","","","",Nonne und Zwerg,Mo-Fr 10:00-00:00; Sa 13:00-00:00,yes,"","",no,"52.492635","13.396631"
node/1779219260,Quedlinburger Straße,"45","10589",Charlottenburg,"",restaurant,"","","","","",vietnamese,"","","","","","","","",lemongrass,"","","","","","52.523416","13.307121"
node/1780605514,Seydelstraße,"16","10117","","",restaurant,"","","","","",italian,"","","","",yes,"","","",Ristorante Bocca Felice,"Mo-Fr 11:00-23:00; Sa,PH 12:00-23:00; Su off",yes,"","",no,"52.508704","13.404574"
node/1780605521,Seydelstraße,"18","10117",Mitte,"",restaurant,"","","",+49 30 40044474,https://www.world-of-pizza.de/#berlin-mitte,italian,"","","",yes,yes,"","","",World of Pizza,Mo-Su 11:00-24:00,yes,no,"",yes,"52.508531","13.405347"
